Calling Party,Called Party,Call Date Time,Duration(s),Call Type,IMEI,IMSI,First CGI,TAC
9896170637,9416137760,12/02/2026 04:30:25,108,MOC,864330840569880,404450905906132,HR-SNP-0147,1204
9812245697,9812144237,12/02/2026 04:31:01,229,MOC,862398526246883,404450164341850,HR-SNP-0147,1204
9812022280,9896034931,12/02/2026 04:31:25,243,MOC,864558070305101,404450839369897,HR-SNP-0147,1204
9896043386,9812233206,12/02/2026 04:32:32,12,MTC,867159987428576,404450421265286,HR-SNP-0147,1204
9896031798,9416019508,12/02/2026 04:33:10,129,MOC,861258345219311,404450629977010,HR-SNP-0147,1204
9416113248,9812142591,12/02/2026 04:35:46,197,MTC,861569371980280,404450749715626,HR-SNP-0147,1204
9896125129,9812119602,12/02/2026 04:35:56,64,MTC,869103969187289,404450439223200,HR-SNP-0147,1204
9416191351,9896130676,12/02/2026 04:36:10,97,MOC,866724827503232,404450611267257,HR-SNP-0147,1204
9896034931,9812164948,12/02/2026 04:36:18,199,MOC,861612922475085,404450814632395,HR-SNP-0147,1204
9812142591,9416155309,12/02/2026 04:40:06,155,MOC,864405480078353,404450441220048,HR-SNP-0147,1204
9416157447,9876168991,12/02/2026 04:40:28,174,MTC,865811429549012,404450527209652,HR-SNP-0147,1204
9416198777,9812128136,12/02/2026 04:41:11,167,MOC,863290118829028,404450184401435,HR-SNP-0147,1204
9896029342,9896097782,12/02/2026 04:41:53,38,MOC,863690874759020,404450426551245,HR-SNP-0147,1204
9896029313,9812096511,12/02/2026 04:44:26,120,MTC,868358092286667,404450293670676,HR-SNP-0147,1204
9876159735,9812022097,12/02/2026 04:46:17,93,MOC,861766383971679,404450541156077,HR-SNP-0147,1204
9812238221,9812023970,12/02/2026 04:48:11,150,MOC,867342183162808,404450368853440,HR-SNP-0147,1204
9896070332,9416115075,12/02/2026 04:48:45,127,MTC,862803052855293,404450210811807,HR-SNP-0147,1204
9812056105,9896097782,12/02/2026 04:49:50,287,MTC,863030275505462,404450916875967,HR-SNP-0147,1204
9812157052,9812010464,12/02/2026 04:49:53,174,MOC,867909211817271,404450625552311,HR-SNP-0147,1204
9812127601,9896118675,12/02/2026 04:49:54,237,MOC,868429693588192,404450845210115,HR-SNP-0147,1204
9812235144,9812276542,12/02/2026 04:57:23,112,MTC,864123790631111,404450527606494,HR-SNP-0147,1204
9876142914,9896095181,12/02/2026 05:00:30,161,MOC,867610606088738,404450319457073,HR-SNP-0147,1204
9896137549,9876138016,12/02/2026 05:00:48,213,MTC,865903347526876,404450368018471,HR-SNP-0147,1204
9812159615,9416080798,12/02/2026 05:02:21,256,MTC,863194089051315,404450406084084,HR-SNP-0147,1204
9896097841,9896048890,12/02/2026 05:02:37,240,MTC,866724022591029,404450195901227,HR-SNP-0147,1204
9896196951,9896157795,12/02/2026 05:02:44,113,MOC,868564018313307,404450926834891,HR-SNP-0147,1204
9896060328,9896043386,12/02/2026 05:03:12,12,MOC,865501207347284,404450331557515,HR-SNP-0147,1204
9812184668,9812238221,12/02/2026 05:03:19,147,MTC,862113023314972,404450279537578,HR-SNP-0147,1204
9812144237,9896085880,12/02/2026 05:03:23,23,MTC,869222151865951,404450962925204,HR-SNP-0147,1204
9896193886,9416188104,12/02/2026 05:03:33,166,MOC,866975822772349,404450342118734,HR-SNP-0147,1204
9416183519,9416023396,12/02/2026 05:05:23,41,MOC,864483779894743,404450984412594,HR-SNP-0147,1204
9896161876,9896084341,12/02/2026 05:05:45,104,MOC,861594955810989,404450179811669,HR-SNP-0147,1204
9416031174,9876159735,12/02/2026 05:08:47,279,MOC,863994689381964,404450164542674,HR-SNP-0147,1204
9812198501,9896192397,12/02/2026 05:09:15,135,MOC,866476389288209,404450758486006,HR-SNP-0147,1204
9416163883,9896130676,12/02/2026 05:09:27,196,MOC,866918898863756,404450424017866,HR-SNP-0147,1204
9896193886,9812184668,12/02/2026 05:10:35,222,MTC,862329086184149,404450780352629,HR-SNP-0147,1204
9896197410,9812058393,12/02/2026 05:11:46,271,MTC,867028783707916,404450586909856,HR-SNP-0147,1204
9812259672,9812269470,12/02/2026 05:13:51,186,MTC,862866428080064,404450442648079,HR-SNP-0147,1204
9876182309,9416056566,12/02/2026 05:14:16,212,MTC,865181968913016,404450152925780,HR-SNP-0147,1204
9812233206,9876142914,12/02/2026 05:14:45,15,MOC,861734968698592,404450105400747,HR-SNP-0147,1204
9896010942,9812022224,12/02/2026 05:14:55,48,MTC,866953962936432,404450769219685,HR-SNP-0147,1204
9876182063,9416127786,12/02/2026 05:15:00,163,MOC,865228670001302,404450708485104,HR-SNP-0147,1204
9812226828,9812117944,12/02/2026 05:16:07,265,MTC,863565312638628,404450902149493,HR-SNP-0147,1204
9812037110,9812299192,12/02/2026 05:16:26,225,MTC,862391875824399,404450273945628,HR-SNP-0147,1204
9876132241,9896069598,12/02/2026 05:16:34,198,MTC,861612487310520,404450893978083,HR-SNP-0147,1204
9812114117,9896045992,12/02/2026 05:16:38,101,MTC,863398195857376,404450591494788,HR-SNP-0147,1204
9896182512,9812022280,12/02/2026 05:17:06,172,MOC,864238913810739,404450441017812,HR-SNP-0147,1204
9416081121,9416085674,12/02/2026 05:17:29,112,MTC,863573761561636,404450166607238,HR-SNP-0147,1204
9416046517,9812269470,12/02/2026 05:17:54,221,MTC,868792373545143,404450900592344,HR-SNP-0147,1204
9416022240,9896115695,12/02/2026 05:18:03,45,MOC,866537665847583,404450531269332,HR-SNP-0147,1204
9812016572,9896045774,12/02/2026 05:20:32,282,MTC,868866567315517,404450310095433,HR-SNP-0147,1204
9812159823,9812156357,12/02/2026 05:21:56,92,MOC,867993857518824,404450858136646,HR-SNP-0147,1204
9416017331,9812189840,12/02/2026 05:22:21,84,MOC,865408956653436,404450957397689,HR-SNP-0147,1204
9876159735,9896028131,12/02/2026 05:22:27,96,MOC,867253884904839,404450608820219,HR-SNP-0147,1204
9416186019,9876125860,12/02/2026 05:23:26,57,MOC,865998775740355,404450293976787,HR-SNP-0147,1204
9812284847,9812156357,12/02/2026 05:24:33,37,MTC,863224246960669,404450645750195,HR-SNP-0147,1204
9896163225,9896131178,12/02/2026 05:26:38,226,MOC,866071395045350,404450355164255,HR-SNP-0147,1204
9896062923,9416019508,12/02/2026 05:26:42,100,MTC,863364377769142,404450777157408,HR-SNP-0147,1204
9896040495,9876139154,12/02/2026 05:30:10,99,MTC,869530819503448,404450294142387,HR-SNP-0147,1204
9896014207,9896039219,12/02/2026 05:30:41,121,MOC,862769082396041,404450250337960,HR-SNP-0147,1204
9812083563,9812286099,12/02/2026 05:32:57,127,MTC,869784263522691,404450691247918,HR-SNP-0147,1204
9896028131,9812253540,12/02/2026 05:33:42,178,MTC,863317316248790,404450322003929,HR-SNP-0147,1204
9812096511,9416019508,12/02/2026 05:34:31,164,MTC,862776663320982,404450811335671,HR-SNP-0147,1204
9896044970,9876139154,12/02/2026 05:35:12,200,MTC,862351897153802,404450716243819,HR-SNP-0147,1204
9812024371,9812144237,12/02/2026 05:35:18,69,MOC,866570545838313,404450716891706,HR-SNP-0147,1204
9812290676,9896186622,12/02/2026 05:35:45,210,MTC,862118369266446,404450673904893,HR-SNP-0147,1204
9416041285,9896048890,12/02/2026 05:35:53,179,MOC,862288866088216,404450158269903,HR-SNP-0147,1204
9896142098,9416161049,12/02/2026 05:36:15,74,MTC,866571571912846,404450699524216,HR-SNP-0147,1204
9812067154,9876117100,12/02/2026 05:36:36,257,MTC,866758587066422,404450253861882,HR-SNP-0147,1204
9896022363,9876161856,12/02/2026 05:36:44,47,MTC,868360249845003,404450683734594,HR-SNP-0147,1204
9812199353,9416186484,12/02/2026 05:37:01,78,MOC,863529803201835,404450874532101,HR-SNP-0147,1204
9896097782,9812119602,12/02/2026 05:37:38,106,MOC,869102100808787,404450182034227,HR-SNP-0147,1204
9416137760,9876175909,12/02/2026 05:39:13,168,MOC,868796586165762,404450772678518,HR-SNP-0147,1204
9812240311,9416022240,12/02/2026 05:40:11,10,MOC,866043768579984,404450603797467,HR-SNP-0147,1204
9896170637,9876139154,12/02/2026 05:42:38,70,MTC,863126482701732,404450496839906,HR-SNP-0147,1204
9876132241,9416180545,12/02/2026 05:43:46,127,MTC,866810279744107,404450873368624,HR-SNP-0147,1204
9876139154,9812253540,12/02/2026 05:43:52,176,MOC,861927211894438,404450267052653,HR-SNP-0147,1204
9416074042,9416131632,12/02/2026 05:43:53,149,MTC,868458906230905,404450621475287,HR-SNP-0147,1204
9812188193,9896142406,12/02/2026 05:45:01,159,MOC,868234844439482,404450918041802,HR-SNP-0147,1204
9876197500,9896069598,12/02/2026 05:45:02,254,MOC,866649115702296,404450406462391,HR-SNP-0147,1204
9896140735,9896039219,12/02/2026 05:45:33,190,MTC,866712292975882,404450499130788,HR-SNP-0147,1204
9812049829,9896097782,12/02/2026 05:46:29,26,MOC,868573477902579,404450222373596,HR-SNP-0147,1204
9416037869,9896163225,12/02/2026 05:47:46,210,MTC,867877923530969,404450177119592,HR-SNP-0147,1204
9876192149,9896097782,12/02/2026 05:48:55,169,MOC,866192360492805,404450494647257,HR-SNP-0147,1204
9896031798,9812266333,12/02/2026 05:50:02,218,MOC,869287103714436,404450891285408,HR-SNP-0147,1204
9416117685,9812189840,12/02/2026 05:53:50,41,MTC,866851414440345,404450164487484,HR-SNP-0147,1204
9416199065,9896097841,12/02/2026 05:55:45,75,MTC,869051823081123,404450238926282,HR-SNP-0147,1204
9876168991,9876187236,12/02/2026 05:55:57,155,MOC,866248968017310,404450627040908,HR-SNP-0147,1204
9416091678,9812114117,12/02/2026 05:56:50,140,MTC,868911743372692,404450899500884,HR-SNP-0147,1204
9896030032,9416094080,12/02/2026 05:58:59,211,MOC,863657044863388,404450716926164,HR-SNP-0147,1204
9812024371,9812277889,12/02/2026 05:59:42,125,MTC,865406975146409,404450310777576,HR-SNP-0147,1204
9876138080,9812022280,12/02/2026 06:04:34,140,MOC,865016289775819,404450895406424,HR-SNP-0147,1204
9812099166,9812070068,12/02/2026 06:05:11,74,MOC,862376207916076,404450833500385,HR-SNP-0147,1204
9896062227,9896034931,12/02/2026 06:06:30,226,MTC,863743454703576,404450980042882,HR-SNP-0147,1204
9812037110,9416067422,12/02/2026 06:06:45,222,MOC,866754464289189,404450446474552,HR-SNP-0147,1204
9896099399,9812187992,12/02/2026 06:07:39,298,MOC,861072892584460,404450664804742,HR-SNP-0147,1204
9416091678,9812280010,12/02/2026 06:09:37,102,MOC,862029560786604,404450420001194,HR-SNP-0147,1204
9416054236,9876130861,12/02/2026 06:10:15,132,MOC,863770149305861,404450193246752,HR-SNP-0147,1204
9896193886,9896169429,12/02/2026 06:11:14,127,MOC,869605060473743,404450332403478,HR-SNP-0147,1204
9812298039,9896182512,12/02/2026 06:13:19,86,MOC,863546352186457,404450292056726,HR-SNP-0147,1204
9416157447,9896169429,12/02/2026 06:14:29,100,MOC,869596820987561,404450128817630,HR-SNP-0147,1204
9876159735,9416138893,12/02/2026 06:16:49,247,MTC,868832530833819,404450494410130,HR-SNP-0147,1204
9416062581,9812156357,12/02/2026 06:16:58,234,MTC,863794347836695,404450490732457,HR-SNP-0147,1204
9812022097,9416119171,12/02/2026 06:19:01,100,MTC,868896638686542,404450831361497,HR-SNP-0147,1204
9896166985,9416119171,12/02/2026 06:19:43,90,MOC,868925969230733,404450840206617,HR-SNP-0147,1204
9416046517,9876192149,12/02/2026 06:19:50,241,MOC,869126484966000,404450209422179,HR-SNP-0147,1204
9876132241,9896099399,12/02/2026 06:20:19,124,MOC,864538989196695,404450950474042,HR-SNP-0147,1204
9416163883,9416044179,12/02/2026 06:21:12,77,MOC,865186684433979,404450732276010,HR-SNP-0147,1204
9876197500,9896098184,12/02/2026 06:22:23,64,MOC,866177596686811,404450465035599,HR-SNP-0147,1204
9896170637,9416113248,12/02/2026 06:22:53,297,MOC,865197621560222,404450679427414,HR-SNP-0147,1204
9416054236,9876182063,12/02/2026 06:24:01,263,MOC,866093513555972,404450140229006,HR-SNP-0147,1204
9812169692,9416155309,12/02/2026 06:24:39,20,MOC,866953301280532,404450325740666,HR-SNP-0147,1204
9812144237,9812266333,12/02/2026 06:24:42,193,MOC,864315492996931,404450998396384,HR-SNP-0147,1204
9896031798,9896084341,12/02/2026 06:26:50,176,MTC,865341729125753,404450559084418,HR-SNP-0147,1204
9416013617,9896192397,12/02/2026 06:28:13,210,MOC,864885276297646,404450786815488,HR-SNP-0147,1204
9812159615,9896169929,12/02/2026 06:28:50,46,MOC,865552283024005,404450537692362,HR-SNP-0147,1204
9416080798,9416180545,12/02/2026 06:32:25,273,MTC,868630410518615,404450259524021,HR-SNP-0147,1204
9416197153,9896019880,12/02/2026 06:33:11,201,MTC,867607281035732,404450186167773,HR-SNP-0147,1204
9812113278,9876117100,12/02/2026 06:33:48,258,MOC,863723600104380,404450182855381,HR-SNP-0147,1204
9812061645,9812016572,12/02/2026 06:35:49,127,MOC,868057199473504,404450141195640,HR-SNP-0147,1204
9896142098,9812184668,12/02/2026 06:37:59,65,MTC,863845155372627,404450250188999,HR-SNP-0147,1204
9812159823,9416138893,12/02/2026 06:39:03,88,MTC,868168094966093,404450828650400,HR-SNP-0147,1204
9416130028,9812160488,12/02/2026 06:44:20,64,MTC,861315827740092,404450106278247,HR-SNP-0147,1204
9896034931,9416161049,12/02/2026 06:44:25,102,MTC,867678593834228,404450555365152,HR-SNP-0147,1204
9416031174,9876133819,12/02/2026 06:45:19,132,MTC,862115493216394,404450806832877,HR-SNP-0147,1204
9876182309,9876128373,12/02/2026 06:46:41,14,MOC,869656209389740,404450312111726,HR-SNP-0147,1204
9416192544,9812085456,12/02/2026 06:47:12,259,MOC,868924688130792,404450708910536,HR-SNP-0147,1204
9812085456,9416114165,12/02/2026 06:47:51,207,MTC,865098283101062,404450412572176,HR-SNP-0147,1204
9896028289,9896018418,12/02/2026 06:50:22,117,MTC,861530679488232,404450502331243,HR-SNP-0147,1204
9812024663,9876187236,12/02/2026 06:51:38,19,MOC,863310627463323,404450326763783,HR-SNP-0147,1204
9812159615,9416197806,12/02/2026 06:55:21,59,MOC,861586008873464,404450722312633,HR-SNP-0147,1204
9416019287,9896025906,12/02/2026 06:55:28,283,MTC,861745645808838,404450752162382,HR-SNP-0147,1204
9812198696,9876128726,12/02/2026 06:57:29,34,MTC,863187311810073,404450958287383,HR-SNP-0147,1204
9416046421,9812154313,12/02/2026 06:59:15,168,MTC,868675069162117,404450553139585,HR-SNP-0147,1204
9896060328,9876120155,12/02/2026 06:59:53,234,MOC,864863355878909,404450730993734,HR-SNP-0147,1204
9416080798,9416198777,12/02/2026 07:00:27,114,MOC,864054115851046,404450736332312,HR-SNP-0147,1204
9876130861,9896045992,12/02/2026 07:00:39,60,MOC,868489184469258,404450989528128,HR-SNP-0147,1204
9896039451,9416019508,12/02/2026 07:01:36,123,MOC,865946764751090,404450830739665,HR-SNP-0147,1204
9812224168,9896043386,12/02/2026 07:02:43,100,MOC,863098150995885,404450505013519,HR-SNP-0147,1204
9876130289,9812187397,12/02/2026 07:04:09,113,MTC,861563187086174,404450843255395,HR-SNP-0147,1204
9812298039,9416131632,12/02/2026 07:05:08,22,MOC,864462817314386,404450276610744,HR-SNP-0147,1204
9416199065,9896125129,12/02/2026 07:06:10,268,MOC,869757987476890,404450955579783,HR-SNP-0147,1204
9416163424,9416050001,12/02/2026 07:08:57,272,MOC,863093663766495,404450371670077,HR-SNP-0147,1204
9812286099,9812159615,12/02/2026 07:09:35,164,MTC,861147150456279,404450926862906,HR-SNP-0147,1204
9812154313,9896025906,12/02/2026 07:11:32,100,MOC,866017823609346,404450718928228,HR-SNP-0147,1204
9896083579,9876181200,12/02/2026 07:12:47,110,MOC,862259466153143,404450385891368,HR-SNP-0147,1204
9896097416,9896047930,12/02/2026 07:14:27,297,MOC,865350972606118,404450668455421,HR-SNP-0147,1204
9896072277,9812182512,12/02/2026 07:14:43,70,MTC,866712853828511,404450906476640,HR-SNP-0147,1204
9812022280,9896084364,12/02/2026 07:15:47,61,MTC,866340764881999,404450352027504,HR-SNP-0147,1204
9896084341,9896040495,12/02/2026 07:16:38,208,MTC,868441461800548,404450196875511,HR-SNP-0147,1204
9876119071,9896010942,12/02/2026 07:17:34,244,MOC,864172759637071,404450936381727,HR-SNP-0147,1204
9812070068,9812198696,12/02/2026 07:18:08,151,MTC,868760030031894,404450820613955,HR-SNP-0147,1204
9416089131,9812157052,12/02/2026 07:18:30,26,MTC,865819808476075,404450495514868,HR-SNP-0147,1204
9416191351,9896154020,12/02/2026 07:18:39,197,MTC,863894079842969,404450375919523,HR-SNP-0147,1204
9416114165,9876117100,12/02/2026 07:19:40,106,MTC,869224784732816,404450743989866,HR-SNP-0147,1204
9416188172,9876117100,12/02/2026 07:20:07,100,MTC,861382507880264,404450258604568,HR-SNP-0147,1204
9416019287,9416199065,12/02/2026 07:20:38,238,MOC,868025813084361,404450749451237,HR-SNP-0147,1204
9896118675,9812198696,12/02/2026 07:20:39,109,MOC,865074628815370,404450760555221,HR-SNP-0147,1204
9812157052,9876142914,12/02/2026 07:20:43,132,MOC,861279565375975,404450552778389,HR-SNP-0147,1204
9416017331,9812159797,12/02/2026 07:23:09,16,MTC,861102252238764,404450752817769,HR-SNP-0147,1204
9896045774,9812142591,12/02/2026 07:23:28,212,MOC,868474557350910,404450504889751,HR-SNP-0147,1204
9812022224,9896142098,12/02/2026 07:23:54,177,MTC,862162403497782,404450433041955,HR-SNP-0147,1204
9896125129,9416037869,12/02/2026 07:26:13,160,MTC,869337098574759,404450472266552,HR-SNP-0147,1204
9876182063,9812146585,12/02/2026 07:26:46,292,MTC,865981197902846,404450508732434,HR-SNP-0147,1204
9896161116,9896039219,12/02/2026 07:28:08,186,MTC,864473663894245,404450423766892,HR-SNP-0147,1204
9812087110,9812060968,12/02/2026 07:28:43,189,MOC,863560190402608,404450901224008,HR-SNP-0147,1204
9812266333,9812235144,12/02/2026 07:29:17,165,MTC,867059834288893,404450195871622,HR-SNP-0147,1204
9812154313,9896194012,12/02/2026 07:29:36,237,MOC,866637603513972,404450531427170,HR-SNP-0147,1204
9812096511,9416091678,12/02/2026 07:31:23,189,MTC,866691554842476,404450855971970,HR-SNP-0147,1204
9896118675,9876130861,12/02/2026 07:31:43,208,MTC,869001171463968,404450149861842,HR-SNP-0147,1204
9896125129,9896076307,12/02/2026 07:31:55,188,MTC,868705590616761,404450875235090,HR-SNP-0147,1204
9896169929,9416070946,12/02/2026 07:37:31,19,MTC,865590808535043,404450483372937,HR-SNP-0147,1204
9812157052,9416113248,12/02/2026 07:38:04,189,MTC,862901755770029,404450873538202,HR-SNP-0147,1204
9812116630,9812083563,12/02/2026 07:38:15,14,MTC,862793473898210,404450828338194,HR-SNP-0147,1204
9812127601,9416080798,12/02/2026 07:40:06,101,MTC,867892251682508,404450421158083,HR-SNP-0147,1204
9896190173,9896018418,12/02/2026 07:40:32,25,MTC,866096174450500,404450789242701,HR-SNP-0147,1204
9896087128,9812184668,12/02/2026 07:42:48,175,MTC,863295994742166,404450707890457,HR-SNP-0147,1204
9876128373,9812160488,12/02/2026 07:43:23,184,MTC,864362736323263,404450191926217,HR-SNP-0147,1204
9416022240,9812088504,12/02/2026 07:43:52,154,MTC,862193099804860,404450430468261,HR-SNP-0147,1204
9812061173,9812087110,12/02/2026 07:44:23,40,MOC,865562079407434,404450538937500,HR-SNP-0147,1204
9416054236,9896166985,12/02/2026 07:44:47,143,MTC,867434499383220,404450521441892,HR-SNP-0147,1204
9896199593,9896099733,12/02/2026 07:44:47,154,MOC,866287405110870,404450196330859,HR-SNP-0147,1204
9896115014,9812128136,12/02/2026 07:48:06,218,MOC,863174603275283,404450600258136,HR-SNP-0147,1204
9812119602,9812127601,12/02/2026 07:48:12,115,MTC,868205458701690,404450651131533,HR-SNP-0147,1204
9812061173,9812188193,12/02/2026 07:49:04,153,MTC,863615134392291,404450137204552,HR-SNP-0147,1204
9896040495,9416127786,12/02/2026 07:49:13,199,MTC,868335689347753,404450984561220,HR-SNP-0147,1204
9896197410,9876127477,12/02/2026 07:50:00,34,MOC,869707107125252,404450741580895,HR-SNP-0147,1204
9896087128,9812217455,12/02/2026 07:51:13,202,MOC,863685785404947,404450988934422,HR-SNP-0147,1204
9416183519,9416181810,12/02/2026 07:53:40,54,MOC,865454672489491,404450416290643,HR-SNP-0147,1204
9812070068,9812196374,12/02/2026 07:54:03,97,MOC,869352456212681,404450493486679,HR-SNP-0147,1204
9876119071,9896019880,12/02/2026 07:54:28,169,MTC,867536931477581,404450597877404,HR-SNP-0147,1204
9896192397,9812184668,12/02/2026 07:57:28,103,MOC,865128321132731,404450889660946,HR-SNP-0147,1204
9812198501,9812159615,12/02/2026 07:59:20,108,MOC,861996827297502,404450737951442,HR-SNP-0147,1204
9812060968,9896125129,12/02/2026 08:00:31,44,MOC,868097592524861,404450198725784,HR-SNP-0147,1204
9896040495,9876128726,12/02/2026 08:01:24,57,MTC,864434433286389,404450726454737,HR-SNP-0147,1204
9416096951,9812088504,12/02/2026 08:01:51,228,MTC,868072429865729,404450448144622,HR-SNP-0147,1204
9812117944,9416192544,12/02/2026 08:02:28,254,MOC,868315934011562,404450853703117,HR-SNP-0147,1204
9416096951,9896054942,12/02/2026 08:03:36,164,MTC,863457222412649,404450148690765,HR-SNP-0147,1204
9416017331,9876117100,12/02/2026 08:04:25,191,MTC,861803615534873,404450276260482,HR-SNP-0147,1204
9876139154,9416130028,12/02/2026 08:04:28,29,MTC,868724474494226,404450111500207,HR-SNP-0147,1204
9896044970,9876125860,12/02/2026 08:05:03,23,MTC,867970960658012,404450639026034,HR-SNP-0147,1204
9876161856,9416157447,12/02/2026 08:05:28,73,MOC,866393944251567,404450732248231,HR-SNP-0147,1204
9896140735,9896069598,12/02/2026 08:05:46,193,MTC,863992928286045,404450806108387,HR-SNP-0147,1204
9812129536,9896057739,12/02/2026 08:07:13,119,MOC,866831769527263,404450966800964,HR-SNP-0147,1204
9812215482,9416192544,12/02/2026 08:07:50,247,MOC,867401205450329,404450639198004,HR-SNP-0147,1204
9812244741,9896019880,12/02/2026 08:07:53,179,MTC,869157405835059,404450226466892,HR-SNP-0147,1204
9812091183,9812067154,12/02/2026 08:10:24,146,MTC,869696219755497,404450510248318,HR-SNP-0147,1204
9416070946,9812191959,12/02/2026 08:10:32,225,MTC,861091552562136,404450520755279,HR-SNP-0147,1204
9812016572,9812182512,12/02/2026 08:11:07,82,MOC,863916538937423,404450951078441,HR-SNP-0147,1204
9812235144,9416199065,12/02/2026 08:12:17,247,MOC,868260910159517,404450547221915,HR-SNP-0147,1204
9876182063,9896169929,12/02/2026 08:12:52,197,MOC,867944063103524,404450114945047,HR-SNP-0147,1204
9416181810,9896176244,12/02/2026 08:15:13,124,MTC,862832531488102,404450858496505,HR-SNP-0147,1204
9876130861,9812056105,12/02/2026 08:16:57,164,MOC,865823791943084,404450148872110,HR-SNP-0147,1204
9812156357,9896048890,12/02/2026 08:21:43,187,MOC,864316898659093,404450878488534,HR-SNP-0147,1204
9812058393,9416054236,12/02/2026 08:22:09,250,MTC,868677112878223,404450224579869,HR-SNP-0147,1204
9896125129,9896017592,12/02/2026 08:25:40,200,MTC,869890992802822,404450243359401,HR-SNP-0147,1204
9896125129,9812298039,12/02/2026 08:27:32,220,MTC,866741455692382,404450621997861,HR-SNP-0147,1204
9812113278,9416161049,12/02/2026 08:27:43,192,MTC,861262738703989,404450531793991,HR-SNP-0147,1204
9416134050,9812198501,12/02/2026 08:27:56,288,MTC,864325411951057,404450105872776,HR-SNP-0147,1204
9812117944,9416031319,12/02/2026 08:28:11,279,MTC,866832568523557,404450759422189,HR-SNP-0147,1204
9812215482,9812078146,12/02/2026 08:28:24,10,MOC,869177720754111,404450771583357,HR-SNP-0147,1204
9416115075,9416054236,12/02/2026 08:28:58,82,MTC,861337815634119,404450605968226,HR-SNP-0147,1204
9896028289,9416146265,12/02/2026 08:31:30,58,MOC,869388987766059,404450183686071,HR-SNP-0147,1204
9896029342,9876180284,12/02/2026 08:33:54,172,MTC,867710482813323,404450567281753,HR-SNP-0147,1204
9896022363,9812116630,12/02/2026 08:35:25,83,MOC,864763143633119,404450394792954,HR-SNP-0147,1204
9812097538,9876126728,12/02/2026 08:37:37,229,MOC,863450777707968,404450942725534,HR-SNP-0147,1204
9896190173,9876164496,12/02/2026 08:41:41,129,MTC,866596529850410,404450899621068,HR-SNP-0147,1204
9876130861,9876182132,12/02/2026 08:43:25,203,MOC,867266251220910,404450454608877,HR-SNP-0147,1204
9416089131,9876187236,12/02/2026 08:44:57,173,MOC,861449774486530,404450803731001,HR-SNP-0147,1204
9812149363,9416062581,12/02/2026 08:45:03,174,MTC,862996923516490,404450514331133,HR-SNP-0147,1204
9812021003,9812235144,12/02/2026 08:45:07,232,MTC,865696170663889,404450984452639,HR-SNP-0147,1204
9896093130,9896197410,12/02/2026 08:46:07,83,MOC,869084219275445,404450374154962,HR-SNP-0147,1204
9416157447,9896196951,12/02/2026 08:46:45,180,MOC,867197828228450,404450686277792,HR-SNP-0147,1204
9812182512,9896140735,12/02/2026 08:46:49,38,MOC,867242255743120,404450286521875,HR-SNP-0147,1204
9876197500,9896084341,12/02/2026 08:47:16,294,MOC,869378152371743,404450793532952,HR-SNP-0147,1204
9896057739,9416183519,12/02/2026 08:48:06,146,MTC,863479260933294,404450203950725,HR-SNP-0147,1204
9896097841,9896189276,12/02/2026 08:48:17,44,MOC,861248091244063,404450667836278,HR-SNP-0147,1204
9812182357,9812096511,12/02/2026 08:48:47,127,MOC,865393042618588,404450998007554,HR-SNP-0147,1204
9812096511,9896154020,12/02/2026 08:49:13,37,MOC,867712487159136,404450659926223,HR-SNP-0147,1204
9812241029,9896196951,12/02/2026 08:51:31,198,MTC,868483309456386,404450900942073,HR-SNP-0147,1204
9896163225,9812023970,12/02/2026 08:52:22,256,MTC,866991763103182,404450323594003,HR-SNP-0147,1204
9812226828,9896095181,12/02/2026 08:56:56,220,MTC,862542155162368,404450400407178,HR-SNP-0147,1204
9416117685,9416134050,12/02/2026 08:58:23,147,MOC,866572245996573,404450487298927,HR-SNP-0147,1204
9896130676,9812286099,12/02/2026 08:59:14,261,MTC,866064157725020,404450793958412,HR-SNP-0147,1204
9876138080,9896045774,12/02/2026 09:02:57,253,MTC,864305665510077,404450103359850,HR-SNP-0147,1204
9876167954,9896039219,12/02/2026 09:03:52,136,MOC,869105458758597,404450889546822,HR-SNP-0147,1204
9812127601,9896060328,12/02/2026 09:06:26,212,MTC,867409376624713,404450559928150,HR-SNP-0147,1204
9416044179,9416146265,12/02/2026 09:06:57,127,MOC,864082739701132,404450605196410,HR-SNP-0147,1204
9896040495,9416031174,12/02/2026 09:07:27,264,MOC,865687486435191,404450262787284,HR-SNP-0147,1204
9416173653,9416197153,12/02/2026 09:07:28,177,MTC,869115275247201,404450173269109,HR-SNP-0147,1204
9896115014,9896045992,12/02/2026 09:08:54,290,MOC,861330200936475,404450774142288,HR-SNP-0147,1204
9812088504,9896039219,12/02/2026 09:09:04,125,MTC,864455745233314,404450933381221,HR-SNP-0147,1204
9812156357,9896087128,12/02/2026 09:09:51,110,MTC,863379871324829,404450427124037,HR-SNP-0147,1204
9812277889,9416173654,12/02/2026 09:11:23,216,MOC,869128408545773,404450543721204,HR-SNP-0147,1204
9812078146,9416173653,12/02/2026 09:12:08,102,MOC,862286556013040,404450412085927,HR-SNP-0147,1204
9416017331,9812116630,12/02/2026 09:15:53,47,MOC,867062018621077,404450852032540,HR-SNP-0147,1204
9812164948,9876163354,12/02/2026 09:17:00,93,MTC,862466542644030,404450372923040,HR-SNP-0147,1204
9416019016,9812290676,12/02/2026 09:17:06,248,MOC,863701705972727,404450446421355,HR-SNP-0147,1204
