Calling Party,Called Party,Call Date Time,Duration(s),Call Type,IMEI,IMSI,First CGI,TAC
9812159615,9812298039,28/11/2025 22:14:19,181,MOC,861003650752661,404450107387022,HR-PAN-0033,1208
9896044970,9896115695,28/11/2025 22:18:48,66,MTC,863244483106859,404450135868513,HR-SNP-0318,1208
9416137760,9416089131,28/11/2025 22:23:25,58,MOC,863761786460573,404450193922078,HR-SNP-0147,1201
9876138080,9896176244,28/11/2025 22:26:58,170,MOC,864339733086468,404450154652980,HR-ROH-0052,1208
9896031417,9812070068,28/11/2025 22:38:21,543,MOC,863001658174474,404450919919786,HR-SNP-0042,1208
9812199353,9896169429,28/11/2025 22:39:33,533,MTC,863639386403704,404450535062311,HR-ROH-0018,1208
9896017592,9812121226,28/11/2025 22:41:27,255,MOC,863882720238434,404450127416312,HR-PAN-0081,1204
9812010464,9896093130,28/11/2025 22:45:57,21,MTC,862123077197397,404450383068075,HR-ROH-0052,1201
9812224168,9896034931,28/11/2025 22:59:21,585,MTC,869173305286342,404450390195934,HR-GOH-0045,1208
9896095181,9416023396,28/11/2025 23:03:21,161,MTC,861008119394088,404450497991300,HR-ROH-0018,1201
9812265392,9812016572,28/11/2025 23:09:58,144,MOC,866567320039471,404450585558178,HR-GOH-0012,1201
9416113248,9416197806,28/11/2025 23:13:30,545,MTC,866601269571686,404450958516684,HR-ROH-0018,1208
9416017331,9416198039,28/11/2025 23:17:14,35,MOC,863748293457106,404450337691691,HR-GOH-0045,1204
9812199353,9812187992,28/11/2025 23:19:29,284,MOC,865811333026842,404450110590679,HR-SNP-0089,1204
9416017331,9416156438,28/11/2025 23:22:45,8,MOC,863519573898993,404450961359185,HR-KND-0091,1201
9896087128,9416117685,28/11/2025 23:34:25,349,MOC,864267936159257,404450458129728,HR-SNP-0211,1201
9812215482,9812298039,28/11/2025 23:35:59,430,MOC,861459841234055,404450887567407,HR-GNR-0023,1208
9416114165,9416037869,28/11/2025 23:36:14,201,MTC,863052393325505,404450728140966,HR-SNP-0089,1208
9812245697,9876128726,28/11/2025 23:41:25,383,MOC,869415963653237,404450606756435,HR-PAN-0033,1208
9896142098,9896095181,28/11/2025 23:42:50,295,MTC,864625497396628,404450253639423,HR-RAI-0064,1204
9812159615,9416085674,28/11/2025 23:48:31,224,MOC,865366799639871,404450484128039,HR-RAI-0064,1208
9812217455,9812265392,28/11/2025 23:48:47,80,MTC,862638258299996,404450897268715,HR-SNP-0211,1204
9416024621,9812061173,28/11/2025 23:49:25,171,MTC,868081453998787,404450405947579,HR-RAI-0064,1208
9812061173,9416041285,28/11/2025 23:50:27,125,MTC,861862406447493,404450535496389,HR-RAI-0064,1204
9812266333,9876139154,28/11/2025 23:58:42,216,MOC,861531898217449,404450879717569,HR-KND-0091,1204
9812099166,9896110851,28/11/2025 23:58:42,38,MTC,868633474147059,404450652119798,HR-SNP-0211,1201
9812140512,9812024371,29/11/2025 00:01:10,230,MTC,866541821812424,404450123037398,HR-PAN-0081,1204
9812044522,9812226828,29/11/2025 00:01:24,115,MTC,864077459631771,404450384873724,HR-GNR-0023,1208
9876142914,9812117944,29/11/2025 00:04:52,79,MTC,861414702276040,404450688116102,HR-RAI-0064,1208
9896031798,9876179352,29/11/2025 00:05:20,37,MTC,863990605219655,404450811243963,HR-SNP-0318,1208
9896087128,9812116630,29/11/2025 00:08:50,38,MOC,861591427176907,404450676694706,HR-KND-0091,1204
9896050857,9812022097,29/11/2025 00:21:22,375,MTC,866080853098812,404450950953941,HR-RAI-0064,1201
9896169929,9416046421,29/11/2025 00:58:12,174,MTC,865458296009857,404450108977854,HR-SNP-0211,1201
9812070068,9896017592,29/11/2025 01:01:15,458,MOC,864307730885679,404450437544458,HR-KND-0091,1204
9812192719,9876125860,29/11/2025 01:02:59,352,MTC,862486350043337,404450344982581,HR-SNP-0318,1201
9876141850,9416114165,29/11/2025 01:06:37,288,MTC,869392182825209,404450566501866,HR-KND-0091,1201
9896194012,9812022224,29/11/2025 01:10:53,28,MOC,869168474972071,404450281618083,HR-SNP-0211,1201
9876128373,9416183519,29/11/2025 01:14:37,14,MTC,861614114760294,404450722571062,HR-SNP-0089,1201
9416074042,9896131178,29/11/2025 01:15:33,171,MTC,861806221299773,404450364829060,HR-PAN-0081,1208
9876141850,9896128301,29/11/2025 01:18:55,249,MOC,867105695827645,404450184242563,HR-SNP-0318,1204
9876187236,9416056566,29/11/2025 01:27:47,241,MTC,864671377563395,404450965069740,HR-SNP-0089,1201
9896046500,9812245697,29/11/2025 01:35:02,182,MOC,863369817587402,404450782168501,HR-ROH-0018,1208
9896130676,9416183519,29/11/2025 01:39:55,548,MOC,868380284877690,404450569006299,HR-SNP-0211,1204
9896194012,9896017665,29/11/2025 01:41:48,121,MTC,861862551471068,404450358136057,HR-SNP-0042,1204
9416031174,9876142914,29/11/2025 01:42:26,17,MOC,864002043662108,404450403100436,HR-ROH-0077,1201
9812040007,9896166985,29/11/2025 01:51:19,494,MOC,869695073887134,404450244574043,HR-SNP-0211,1204
9896014207,9812233206,29/11/2025 01:52:14,30,MOC,869289401344424,404450961049415,HR-KND-0091,1204
9896176244,9812159823,29/11/2025 01:53:24,209,MTC,866170821549217,404450277034078,HR-ROH-0052,1204
9416134050,9812238221,29/11/2025 01:55:22,238,MOC,864372118399839,404450847579126,HR-SNP-0089,1201
9812121226,9896095181,29/11/2025 02:00:18,409,MOC,864397569550861,404450515843096,HR-SNP-0211,1204
9812058393,9812215482,29/11/2025 02:07:02,83,MOC,863482528303014,404450481545031,HR-PAN-0033,1204
9812280010,9812238221,29/11/2025 02:07:07,64,MTC,864355119745724,404450646750528,HR-GOH-0012,1201
9812299192,9896199593,29/11/2025 02:10:17,155,MTC,862704392787393,404450441360155,HR-ROH-0077,1204
9896169429,9416019287,29/11/2025 02:19:11,306,MOC,868484234034899,404450607022543,HR-KND-0091,1201
9896130676,9812233206,29/11/2025 02:23:01,596,MTC,863072807793376,404450226683937,HR-RAI-0064,1208
9896169638,9876141850,29/11/2025 02:25:09,116,MTC,864947924589208,404450267760637,HR-SNP-0089,1201
9876130289,9812182357,29/11/2025 02:25:12,500,MTC,861621475390552,404450188712840,HR-SNP-0042,1208
9896050857,9896127361,29/11/2025 02:30:04,119,MOC,864925288035974,404450214670335,HR-KND-0091,1201
9812215482,9896084364,29/11/2025 02:31:30,303,MTC,865332186018561,404450192286195,HR-RAI-0064,1204
9896193748,9896048890,29/11/2025 02:31:40,126,MTC,865692362406411,404450863494872,HR-PAN-0081,1208
9896196951,9416031174,29/11/2025 02:44:55,498,MTC,864158786151404,404450646154457,HR-SNP-0147,1208
9896084341,9812266333,29/11/2025 02:45:07,551,MTC,867166565667101,404450171461229,HR-KND-0091,1201
9896019116,9416019508,29/11/2025 02:46:53,153,MOC,862536399354296,404450661465152,HR-SNP-0318,1204
9812022097,9876141850,29/11/2025 02:52:44,383,MTC,861242889951253,404450288326188,HR-ROH-0077,1201
9812113278,9896193748,29/11/2025 03:12:30,172,MOC,864029413697445,404450479790687,HR-GOH-0045,1204
9812259672,9812127601,29/11/2025 03:13:38,572,MTC,862635133140066,404450495018983,HR-ROH-0052,1208
9416134050,9876181200,29/11/2025 03:19:31,497,MOC,869551409723042,404450789528678,HR-SNP-0089,1208
9896054942,9812056898,29/11/2025 03:22:09,531,MOC,861767838683473,404450615902408,HR-PAN-0033,1208
9876163354,9812199353,29/11/2025 03:27:28,504,MTC,861711299848836,404450319494776,HR-ROH-0018,1201
9416191351,9896186622,29/11/2025 03:31:52,289,MTC,863823306215019,404450637552108,HR-GOH-0012,1208
9876161856,9812259672,29/11/2025 03:34:04,528,MTC,869024693481656,404450754176866,HR-ROH-0077,1201
9876182309,9812198501,29/11/2025 03:34:35,11,MOC,867982903785332,404450609405082,HR-ROH-0052,1204
9416050306,9416017331,29/11/2025 03:34:45,313,MTC,866578796172589,404450255185580,HR-GNR-0023,1204
9896165444,9416186484,29/11/2025 03:40:49,467,MTC,863426065885674,404450637427273,HR-PAN-0033,1201
9876159735,9896176244,29/11/2025 03:44:29,174,MTC,864242841275185,404450305524624,HR-ROH-0018,1204
9876163354,9812088504,29/11/2025 03:46:05,233,MOC,867115697280980,404450658942549,HR-SNP-0089,1201
9876182309,9876138080,29/11/2025 04:10:18,14,MOC,862150544602517,404450884845703,HR-PAN-0033,1201
9812022097,9812121226,29/11/2025 04:13:14,26,MTC,869475741629943,404450661402903,HR-ROH-0018,1208
9812154313,9896093130,29/11/2025 04:17:04,472,MTC,867877520173454,404450758233277,HR-KND-0091,1201
9896030032,9812121226,29/11/2025 04:28:44,45,MTC,868095011643187,404450679357061,HR-SNP-0318,1208
9812051104,9416191351,29/11/2025 04:29:37,85,MTC,865162635356070,404450384006865,HR-GOH-0012,1204
9416154473,9812187992,29/11/2025 04:36:26,438,MTC,866225916102007,404450904501970,HR-SNP-0042,1201
9812040007,9812056898,29/11/2025 04:37:37,352,MTC,863251928034335,404450332321602,HR-KND-0091,1204
9896034931,9812024662,29/11/2025 04:39:07,510,MOC,862132423532244,404450789368486,HR-SNP-0147,1204
9416137760,9812184668,29/11/2025 04:47:30,362,MOC,861589699848772,404450560895381,HR-GOH-0012,1208
9812345678,9812345678,29/11/2025 04:48:25,167,MOC,861122334455667,404450112233441,HR-SNP-0089,1204
9812134356,9416019508,29/11/2025 04:50:46,245,MOC,869700071318822,404450437024777,HR-ROH-0052,1208
9876175909,9896194012,29/11/2025 04:51:38,558,MOC,869706773303898,404450421393547,HR-ROH-0077,1208
9812189840,9812900011,29/11/2025 04:58:51,204,MOC,867253729115200,404450792107026,HR-SNP-0211,1204
9416019287,9416114165,29/11/2025 05:02:52,462,MTC,863632666246687,404450268488191,HR-GNR-0023,1208
9812024663,9896118675,29/11/2025 05:02:53,514,MTC,861917407822837,404450107436324,HR-GOH-0045,1201
9812184668,9812238221,29/11/2025 05:04:01,214,MOC,863183415611797,404450977667527,HR-SNP-0042,1201
9812215482,9812040007,29/11/2025 05:06:02,306,MOC,867278737960100,404450896622140,HR-SNP-0042,1204
9896011223,9812199353,29/11/2025 05:15:29,204,MOC,862533872437929,404450301210399,HR-ROH-0018,1204
9896194012,9896142098,29/11/2025 05:19:18,200,MOC,867380033585916,404450300387233,HR-GOH-0045,1204
9812241029,9812187992,29/11/2025 05:32:23,259,MOC,865293525878404,404450913092612,HR-SNP-0089,1201
9876128373,9812280010,29/11/2025 05:34:33,455,MOC,864883522266668,404450906559973,HR-GOH-0012,1208
9812051104,9416117685,29/11/2025 05:47:27,480,MOC,862300771586928,404450196314084,HR-PAN-0033,1204
9812051104,9416050306,29/11/2025 05:55:44,13,MTC,868725156960349,404450645387918,HR-GOH-0012,1204
9812217455,9876182132,29/11/2025 05:57:37,321,MOC,868247071267337,404450170263292,HR-KND-0091,1204
9896128301,9876130289,29/11/2025 05:58:15,557,MOC,864212247782219,404450195157230,HR-SNP-0089,1201
9896014207,9876128373,29/11/2025 06:12:34,330,MTC,863997976545564,404450723752968,HR-ROH-0052,1208
9896190173,9876139154,29/11/2025 06:18:42,86,MOC,869043475724451,404450115845419,HR-SNP-0211,1201
9896142098,9876130289,29/11/2025 06:19:14,390,MOC,863801610889347,404450514672505,HR-GOH-0012,1204
9896085880,9812127601,29/11/2025 06:22:50,536,MTC,866871825639528,404450589738213,HR-PAN-0033,1204
9896194012,9896031798,29/11/2025 06:23:15,73,MTC,865512040653759,404450904851467,HR-GOH-0012,1204
9896196951,9896189276,29/11/2025 06:25:16,187,MOC,861195954044873,404450202701285,HR-GNR-0023,1201
9812217455,9896085880,29/11/2025 06:27:48,38,MOC,865233688881971,404450473091451,HR-GOH-0045,1204
9812164948,9896192397,29/11/2025 06:33:05,579,MTC,865753739752435,404450732674823,HR-ROH-0018,1204
9896097841,9812156357,29/11/2025 06:59:29,36,MOC,868162749674990,404450529487705,HR-SNP-0042,1208
9812097538,9416157447,29/11/2025 07:03:16,385,MOC,868323910287184,404450785019858,HR-RAI-0064,1201
9416019016,9812024663,29/11/2025 07:09:38,112,MOC,862549128158459,404450429369881,HR-PAN-0033,1208
9812238221,9876121915,29/11/2025 07:20:21,13,MOC,863888009290946,404450146768586,HR-PAN-0033,1201
9812215482,9896186622,29/11/2025 07:27:02,392,MTC,863221799440496,404450316875015,HR-GOH-0012,1201
9896085880,9896189276,29/11/2025 07:27:08,117,MOC,866355379483909,404450757970608,HR-GOH-0012,1204
9812184668,9896130676,29/11/2025 07:30:38,452,MTC,865748711723837,404450547748309,HR-GNR-0023,1201
9416188172,9812117944,29/11/2025 07:37:17,80,MTC,866435738740601,404450290273846,HR-KND-0091,1204
9896019880,9896044970,29/11/2025 07:39:09,170,MOC,866686989609554,404450934864015,HR-SNP-0318,1204
9896017592,9896169429,29/11/2025 07:54:18,293,MOC,862615246407717,404450314417818,HR-RAI-0064,1201
9812114117,9896010942,29/11/2025 08:05:26,256,MTC,867173488043471,404450439524680,HR-ROH-0077,1204
9812087110,9812156357,29/11/2025 08:18:08,44,MOC,869791942290411,404450983905233,HR-GNR-0023,1201
9896093130,9812245697,29/11/2025 08:20:23,20,MOC,864184041024796,404450330504270,HR-GNR-0023,1208
9876142914,9812010464,29/11/2025 08:24:37,392,MOC,864641474009156,404450388507809,HR-PAN-0033,1208
9896157795,9416191351,29/11/2025 08:27:28,94,MTC,861323560136913,404450343174903,HR-ROH-0018,1201
9416183519,9876181200,29/11/2025 08:29:49,280,MOC,862734218061776,404450973792780,HR-GOH-0045,1204
9896130676,9876125860,29/11/2025 08:30:37,89,MOC,869278400842403,404450348779766,HR-SNP-0042,1204
9896095181,9896161876,29/11/2025 08:40:54,182,MTC,862724820304324,404450620841438,HR-ROH-0052,1204
9812292240,9812199353,29/11/2025 08:42:50,518,MOC,867352621228230,404450890037373,HR-GOH-0045,1204
9896058434,9812010464,29/11/2025 08:45:25,28,MOC,867306859436970,404450354155752,HR-GNR-0023,1204
9896040495,9812233206,29/11/2025 08:52:07,462,MTC,866576817650193,404450368569278,HR-GOH-0045,1201
9416062581,9812154313,29/11/2025 09:03:13,214,MTC,861385020490178,404450264284058,HR-SNP-0147,1204
9416146265,9812226828,29/11/2025 09:05:23,144,MTC,863987769649390,404450683743483,HR-SNP-0147,1208
9896058434,9812238221,29/11/2025 09:08:51,287,MTC,861735385320681,404450147259052,HR-SNP-0318,1201
9896017592,9812226828,29/11/2025 09:14:25,139,MOC,861422157434154,404450611434508,HR-GOH-0012,1204
9812022224,9416138893,29/11/2025 09:16:06,571,MOC,861470250013523,404450300459123,HR-SNP-0042,1201
9812096673,9812196374,29/11/2025 09:19:20,560,MOC,864853980819456,404450356091786,HR-PAN-0081,1208
9416027146,9812298039,29/11/2025 09:19:26,16,MOC,861444024047818,404450897081101,HR-GOH-0045,1201
9896097782,9812044522,29/11/2025 09:20:00,468,MTC,867282562570015,404450743503644,HR-ROH-0077,1201
9896115695,9812198696,29/11/2025 09:28:18,340,MTC,869237882073525,404450695706142,HR-GOH-0012,1204
9896085880,9812056898,29/11/2025 09:33:09,351,MTC,866937426669855,404450356473595,HR-SNP-0042,1208
9896028289,9876159735,29/11/2025 09:37:02,124,MOC,867650055585900,404450890079856,HR-GOH-0012,1204
9812164948,9812299192,29/11/2025 09:58:03,434,MOC,867029801713480,404450776158104,HR-SNP-0042,1201
9812022224,9416163883,29/11/2025 10:01:01,34,MOC,863819684716562,404450110807829,HR-ROH-0077,1204
9896196951,9812244741,29/11/2025 10:03:20,556,MTC,869701239193368,404450998719289,HR-SNP-0211,1208
9876182063,9416114165,29/11/2025 10:18:38,199,MTC,863353259391741,404450919387515,HR-SNP-0211,1208
9812269470,9416197806,29/11/2025 10:19:34,196,MOC,867282774818977,404450999051439,HR-KND-0091,1204
9416027146,9812099166,29/11/2025 10:21:30,587,MTC,868558153184519,404450308834002,HR-ROH-0052,1208
9812226828,9896165444,29/11/2025 10:44:01,170,MOC,869304752848419,404450179913464,HR-PAN-0033,1208
9896084364,9896127361,29/11/2025 10:44:26,278,MOC,866410578083034,404450209065376,HR-GNR-0023,1204
9876180284,9876117100,29/11/2025 11:11:56,83,MTC,861331803492697,404450621611437,HR-GNR-0023,1204
9812129536,9812061173,29/11/2025 11:14:20,147,MOC,866266081166212,404450355295845,HR-RAI-0064,1201
9416134050,9416044179,29/11/2025 11:14:31,306,MOC,866809660484252,404450542194618,HR-ROH-0077,1208
9896157795,9812024371,29/11/2025 11:24:19,349,MOC,864777200454890,404450940820721,HR-GNR-0023,1208
9896097416,9416197806,29/11/2025 11:28:28,500,MTC,863547406752714,404450738570120,HR-GNR-0023,1204
9416031319,9416056566,29/11/2025 11:51:49,416,MOC,862181109138319,404450555068779,HR-PAN-0081,1204
9876161856,9896176244,29/11/2025 11:57:12,247,MOC,862218488427708,404450161423701,HR-RAI-0064,1204
9896193886,9416134050,29/11/2025 12:04:41,590,MOC,863837095795411,404450476258819,HR-GOH-0045,1204
9812298039,9416146265,29/11/2025 12:06:55,119,MTC,866847045762623,404450690813637,HR-PAN-0033,1201
9416031174,9896176244,29/11/2025 12:08:46,86,MTC,864657690628614,404450699792983,HR-SNP-0147,1201
9896157795,9896127361,29/11/2025 12:14:49,221,MTC,865935880103990,404450477779167,HR-PAN-0081,1204
9896190173,9812129536,29/11/2025 12:24:02,70,MTC,868160456633480,404450812995269,HR-GOH-0045,1204
9812010464,9896189276,29/11/2025 12:24:23,488,MOC,863991364817604,404450140816244,HR-PAN-0081,1208
9896125129,9876182309,29/11/2025 12:39:11,117,MTC,869327094752617,404450967557160,HR-SNP-0147,1204
9812284847,9812116630,29/11/2025 12:39:52,532,MOC,861466572409657,404450963342175,HR-GNR-0023,1201
9812142591,9896048890,29/11/2025 12:40:04,251,MTC,862893961092442,404450744586433,HR-SNP-0089,1201
9876182309,9876182132,29/11/2025 12:41:08,130,MTC,866024793509611,404450812072152,HR-GOH-0012,1201
9896093130,9896196951,29/11/2025 12:41:14,131,MTC,868026035917675,404450982006034,HR-GOH-0045,1208
9416031174,9896199593,29/11/2025 12:45:41,372,MOC,866643508175938,404450113359702,HR-SNP-0042,1204
9896031417,9896031798,29/11/2025 12:47:11,341,MTC,861842791634302,404450214429768,HR-SNP-0089,1204
9812056898,9812134356,29/11/2025 12:49:28,232,MOC,861828631345120,404450299076499,HR-ROH-0052,1204
9812024662,9812191959,29/11/2025 13:01:54,513,MTC,863085711444249,404450206861471,HR-PAN-0081,1208
9812226828,9812196374,29/11/2025 13:11:06,112,MOC,862973940490359,404450622486999,HR-GOH-0012,1204
9812215482,9812233206,29/11/2025 13:11:38,431,MOC,865789748876017,404450993200940,HR-PAN-0081,1201
9812040007,9896099733,29/11/2025 13:17:27,27,MOC,868912753447857,404450111563125,HR-SNP-0147,1208
9896199593,9896169429,29/11/2025 13:17:48,211,MTC,867665461641625,404450259761299,HR-PAN-0033,1208
9812140512,9896019880,29/11/2025 13:19:06,406,MOC,865138379576269,404450973242878,HR-RAI-0064,1208
9896084341,9416089131,29/11/2025 13:20:32,237,MTC,869803422870705,404450102539118,HR-SNP-0318,1201
9416044179,9416188104,29/11/2025 13:21:44,179,MOC,867289243708862,404450569992383,HR-PAN-0081,1204
9416062581,9896161876,29/11/2025 13:24:22,105,MTC,865133528274147,404450925281656,HR-ROH-0018,1204
9876125860,9416062581,29/11/2025 13:26:16,358,MTC,869178783487857,404450784744251,HR-KND-0091,1208
9876138016,9416156438,29/11/2025 13:30:12,475,MOC,863679354193289,404450774411797,HR-GOH-0045,1201
9416146265,9896010942,29/11/2025 13:33:50,131,MOC,866056554492284,404450896889046,HR-PAN-0033,1201
9876179352,9896044970,29/11/2025 13:34:32,594,MOC,862863397336029,404450755360043,HR-PAN-0033,1204
9812238221,9812040007,29/11/2025 13:34:46,487,MOC,865273379602518,404450716706425,HR-ROH-0052,1204
9896047930,9416188104,29/11/2025 13:36:42,343,MOC,869990955070416,404450988496128,HR-KND-0091,1208
9812226828,9896170637,29/11/2025 13:45:31,237,MTC,865057030626101,404450979202039,HR-SNP-0147,1201
9896186622,9896097416,29/11/2025 13:51:35,85,MOC,863250249925154,404450642866915,HR-KND-0091,1208
9896097782,9896084364,29/11/2025 13:51:53,440,MTC,861996576852400,404450591746917,HR-RAI-0064,1208
9812087110,9812164948,29/11/2025 13:52:40,350,MTC,865461644798016,404450967681282,HR-GOH-0012,1208
9896050857,9416113248,29/11/2025 13:53:40,13,MOC,866005203267682,404450234333147,HR-SNP-0089,1204
9896189276,9416163883,29/11/2025 14:01:26,400,MOC,867298178467628,404450999905577,HR-SNP-0042,1201
9416154473,9812269470,29/11/2025 14:01:50,291,MTC,861996722667551,404450459022197,HR-SNP-0042,1208
9896118675,9812198696,29/11/2025 14:03:13,496,MOC,866928272574562,404450742784994,HR-GOH-0012,1201
9876128726,9876175909,29/11/2025 14:04:59,421,MOC,864668695904507,404450980842880,HR-SNP-0147,1201
9812233206,9812292240,29/11/2025 14:06:22,207,MOC,865640769077723,404450720675567,HR-PAN-0033,1201
9812259672,9812159797,29/11/2025 14:07:18,284,MTC,862687537681759,404450948967996,HR-ROH-0052,1201
9416041285,9896128301,29/11/2025 14:12:33,237,MOC,861817208130632,404450179830621,HR-RAI-0064,1204
9876138080,9896044970,29/11/2025 14:16:27,283,MTC,866597279064261,404450770024370,HR-SNP-0042,1201
9812022280,9896048890,29/11/2025 14:17:37,489,MOC,865649878741288,404450236409628,HR-GOH-0012,1208
9812134356,9896014207,29/11/2025 14:20:31,438,MTC,863464865571090,404450515105893,HR-GOH-0045,1204
9416197806,9416027146,29/11/2025 14:25:00,117,MOC,867994804599791,404450650464868,HR-ROH-0052,1204
9876180284,9416023396,29/11/2025 14:35:19,254,MTC,867549618259478,404450868008177,HR-SNP-0089,1208
9876187236,9812196374,29/11/2025 14:37:32,590,MTC,865769782554420,404450752262668,HR-SNP-0089,1201
9896087128,9896161876,29/11/2025 14:37:51,600,MTC,864728384056252,404450128286167,HR-ROH-0077,1201
9416191351,9416115075,29/11/2025 14:38:45,448,MTC,862270312297864,404450997314638,HR-RAI-0064,1201
9896050857,9876159735,29/11/2025 14:49:25,105,MTC,869395911299960,404450771198656,HR-SNP-0042,1208
9896169429,9896176244,29/11/2025 14:54:26,276,MOC,867035562181778,404450836210956,HR-SNP-0318,1201
9876128726,9896039451,29/11/2025 15:12:17,522,MOC,861438045210249,404450136783614,HR-SNP-0042,1201
9896019880,9416050306,29/11/2025 15:14:05,438,MTC,869533559820359,404450235823797,HR-ROH-0052,1201
9812159797,9896022363,29/11/2025 15:21:21,127,MTC,863921911684538,404450395785158,HR-GOH-0045,1201
9896194012,9896176244,29/11/2025 15:23:16,330,MTC,864229006982735,404450373876923,HR-SNP-0147,1201
9812114117,9812292240,29/11/2025 15:31:21,209,MOC,865792382743189,404450614095014,HR-PAN-0033,1208
9896054942,9896014207,29/11/2025 15:35:18,234,MOC,862248838643306,404450834210703,HR-SNP-0147,1208
9812058393,9896019880,29/11/2025 15:38:25,525,MOC,861699661087348,404450679637778,HR-PAN-0033,1201
9896131178,9896161876,29/11/2025 15:39:52,24,MTC,862592340907904,404450849359075,HR-SNP-0042,1204
9416031174,9896062923,29/11/2025 15:41:27,372,MOC,861817685243401,404450941662221,HR-SNP-0147,1208
9896176244,9812058393,29/11/2025 15:42:15,587,MTC,866731343735459,404450569413116,HR-SNP-0211,1208
9812191959,9896194012,29/11/2025 15:47:05,277,MTC,869127248164883,404450792629127,HR-ROH-0077,1204
9416188104,9876182309,29/11/2025 15:47:41,457,MTC,869239282977906,404450480312748,HR-ROH-0018,1204
9896165444,9812114117,29/11/2025 15:58:58,54,MTC,861358032226047,404450821499801,HR-SNP-0147,1201
9896199593,9896046500,29/11/2025 16:00:48,273,MOC,866202137365684,404450728787432,HR-SNP-0318,1208
9896182512,9896085880,29/11/2025 16:03:16,429,MOC,868065935399338,404450708886196,HR-GOH-0045,1201
9876139154,9812056898,29/11/2025 16:04:18,475,MOC,867741475958020,404450525147302,HR-SNP-0147,1208
9896194012,9896169929,29/11/2025 16:05:52,113,MTC,863042644830784,404450943834658,HR-SNP-0211,1204
9812192719,9896095181,29/11/2025 16:09:16,192,MTC,869503679682001,404450315704670,HR-ROH-0077,1204
9812241029,9812114117,29/11/2025 16:11:46,464,MOC,865718233594873,404450695354899,HR-SNP-0211,1208
9896046500,9416114165,29/11/2025 16:12:59,379,MOC,866569686131914,404450766692664,HR-SNP-0089,1201
9896190173,9896186622,29/11/2025 16:17:44,53,MTC,861565568441584,404450448065818,HR-RAI-0064,1208
9812156357,9416019287,29/11/2025 16:20:18,149,MOC,869871947856492,404450902122019,HR-PAN-0033,1208
9896196951,9896182512,29/11/2025 16:33:23,152,MOC,863835496530760,404450580021792,HR-PAN-0081,1208
9896196951,9416188172,29/11/2025 16:37:22,359,MTC,861901663951198,404450244331406,HR-PAN-0081,1204
9812129536,9896190173,29/11/2025 17:11:16,177,MOC,868794224613890,404450537017401,HR-ROH-0052,1201
9812116630,9416157447,29/11/2025 17:19:17,449,MTC,868901770760142,404450567483402,HR-SNP-0042,1204
9416031174,9876139154,29/11/2025 17:23:17,447,MOC,865347582404045,404450215793020,HR-ROH-0077,1201
9896192397,9812164948,29/11/2025 17:29:19,489,MTC,863336230670895,404450769890022,HR-PAN-0081,1204
9416074042,9896196951,29/11/2025 17:43:30,432,MTC,866075167523708,404450887098105,HR-ROH-0018,1201
9416198039,9896099399,29/11/2025 17:44:10,303,MTC,867952728172998,404450481258804,HR-PAN-0033,1201
9416089131,9876128726,29/11/2025 17:55:04,123,MTC,867024279704469,404450740990447,HR-GOH-0012,1204
9416146265,9416188104,29/11/2025 18:12:21,117,MTC,864296242278009,404450898856156,HR-GNR-0023,1201
9812198501,9876180284,29/11/2025 18:17:23,355,MOC,864356884059259,404450519383382,HR-ROH-0018,1201
9896017665,9416089131,29/11/2025 18:25:20,367,MTC,866755737825615,404450810629991,HR-SNP-0042,1204
9812189840,9416074042,29/11/2025 18:39:11,461,MTC,863203057369523,404450103620497,HR-SNP-0147,1208
9812196374,9876128373,29/11/2025 18:45:24,509,MTC,861152527964372,404450579952171,HR-SNP-0211,1204
9812097538,9812284847,29/11/2025 18:54:24,463,MTC,861279369550113,404450766547575,HR-SNP-0318,1201
9812226828,9416031174,29/11/2025 19:04:58,525,MTC,862605231255835,404450783559733,HR-KND-0091,1204
9812016572,9896058434,29/11/2025 19:11:30,363,MOC,864202290438048,404450626197116,HR-SNP-0318,1201
9876141850,9812127601,29/11/2025 19:12:10,500,MTC,861394746292106,404450954834371,HR-KND-0091,1204
9896193886,9812266333,29/11/2025 19:14:44,114,MOC,864743380298715,404450433486159,HR-SNP-0211,1204
9896022363,9812224168,29/11/2025 19:18:27,110,MTC,867369923458671,404450359136628,HR-SNP-0318,1204
9896017592,9416138893,29/11/2025 19:28:06,453,MTC,865410184662850,404450236019476,HR-SNP-0042,1208
9812184668,9416019508,29/11/2025 19:30:12,417,MOC,862824491828686,404450741309802,HR-GNR-0023,1204
9812154313,9812010464,29/11/2025 19:33:55,194,MOC,865916137573856,404450595818316,HR-SNP-0089,1208
9896115695,9812259672,29/11/2025 19:40:16,358,MOC,869718007685923,404450709339298,HR-SNP-0318,1204
9896097416,9812265392,29/11/2025 19:42:23,417,MOC,865620994326371,404450774384849,HR-RAI-0064,1201
9416024621,9416188104,29/11/2025 19:46:26,464,MTC,867478884088592,404450235945018,HR-KND-0091,1204
9876141850,9896084341,29/11/2025 19:58:13,49,MOC,864546103176214,404450457667841,HR-SNP-0318,1208
9812184668,9896125129,29/11/2025 20:17:25,387,MTC,861754016128696,404450990063216,HR-PAN-0081,1201
9416023396,9812024662,29/11/2025 20:18:01,536,MOC,867819647121555,404450556141731,HR-SNP-0089,1204
